Hugo_Symbol	expr.mean
CCDC12	-0.026507313
USF2	0.024986106
DEPDC7	0.037653565
C20orf24	0.056193464
JMJD3	0.014827239
DSP	-0.142936867
SLIC1	0.05762426
FAM20A	-0.070275594
IRF2BP2	0.010302265
ZNF230	-0.020274223
MSN	0.057840282
SLC9A5	0.096211152
EPDR1	-0.040421227
MUSK	-0.022358278
ZNF434	-0.077762592
SMARCD1	0.002240806
ZFP106	0.017743144
ZNF347	-0.027454479
GTF2E1	0.022666819
RY1	0.02489883
ATAD2B	0.041352366
ARHGAP17	-0.000530347
KCNIP3	0.097138483
SFPQ	0.001575706
GFRA4	0.00843049
AKR1B10	0.489091733
TIGD6	-0.058039625
RGS16	-0.053667048
URB1	0.004880441
OR4C46	0.02124972
TOP3B	0.005186929
NFATC4	0.051127971
CA14	0.240161029
BMPR1A	-0.032463119
SNRP70	-0.007170704
PRL	0.04764651
C6orf130	-0.010800731
STAG2	-0.001486746
CD55	-0.012262503
RPS23	-0.114960998
SSX2	0.077198269
FDPSL2A	0.042891682
FBXO27	0.075091212
SYNGR3	0.102934492
TMSL3	-0.053218464
EML1	-0.110302559
NUP93	0.043596828
SMAD3	-0.039142596
KIAA1189	0.147480389
HNRPUL2	-0.009305596
TBC1D12	0.015990567
C16orf24	-0.02930713
MRVI1	-0.023841581
ZNF581	0.057471676
ELOVL3	0.184451554
OR51Q1	-0.011810633
CACNB3	0.031154479
GALNT13	0.302847766
C10orf84	0.002556594
NEDD4	-0.07949287
SPO11	
OR5AU1	-0.011383912
NEK4	0.010498682
PRKAR2A	0.009745283
IHPK1	0.027060329
ATP6V0B	-0.023852605
CEACAM8	0.038913876
PEX14	-0.021325411
FLJ12993	0.381152651
ZBTB38	-0.034432662
PCTK2	-0.025724839
LRRC16	0.029628519
FBLIM1	-0.02493406
FYCO1	-0.078372943
RP5-1022P6.2	0.091555771
CMTM1	0.036849521
PLTP	-0.017653978
RAPH1	0.006056673
DOCK8	-0.035031508
EZH2	0.025901523
SLC25A1	0.050238278
PLEKHB1	0.077293846
GRB7	0.163167093
ZFP37	-0.050429007
MRPL33	0.018268282
PELO	-0.02041819
ARMC1	0.080575848
C9orf27	0.013047709
FLJ25778	-0.036672761
C9orf37	0.004929616
TMEM66	-0.050139854
SPRN	0.05925581
HBEGF	0.048452402
PI4KA	0.025536563
LEPRE1	-0.016320384
POU2AF1	0.040520567
MRPL12	0.060748026
REP15	-0.007739488
ZC3H3	0.038432358
RASAL1	0.30736106
DDAH1	-0.077344607
ACBD5	0.057697539
TMC2	-0.004084095
CCDC137	0.049091865
SAMD13	0.022215638
UGT2B15	0.483030084
TIPARP	0.014537934
TRIM72	0.009792835
DBX2	0.113075874
IPO8	0.023088208
C21orf88	0.102387197
MAP3K14	0.02072532
LOC51233	0.006748841
GGTLA4	0.121510055
PDE6D	0.00020323
ZNF117	-0.023750457
CLK2	0.03216659
NKRF	0.049659049
TNFSF15	0.202772441
DUSP2	0.084529022
SECISBP2	-0.007618282
GABRR2	
PPAP2C	-0.087972121
LOC51145	-0.013562329
PAG1	0.08398606
PIK3C3	-0.001186015
GNG10	0.012879342
APOL4	0.022231309
ANKRD28	0.021062484
STMN3	0.092293316
RAB14	-0.039441316
CDK2AP2	0.065932815
HDDC3	0.024803801
COMMD7	0.007053931
CXXC1	0.030054388
HMCN1	-0.05508858
CD40	0.039833181
DYNC1LI2	0.042269923
GDI1	0.052715722
LOC646938	0.015753808
VSNL1	0.026705115
PIH1D1	0.004822963
RAET1G	0.06859872
KRTAP5-9	0.019724863
EFTUD2	0.023284278
ZNF311	-0.149697841
ATP6V1G3	0.023410878
OR2W3	0.053500139
SCN4A	0.079874009
MED10	0.010803245
FAM135A	0.016425411
ARHGAP4	0.081810786
EHMT2	-0.01691153
UFD1L	0.022355576
ERMP1	0.0241234
MAG1	0.110534455
THAP8	0.005156492
HACE1	0.023907984
FAM82C	-0.020940596
C3orf20	0.000361974
UNC84A	0.026000907
SCD5	0.09982043
LASS6	-0.182133912
LSG1	0.003699113
MAL	0.116835009
GPR22	
WDR5B	-0.022008835
ACTRT1	
C17orf60	0.002229941
GRIN2C	0.186763539
ARMC8	0.042380854
SLC47A1	0.184193848
DMPK	0.047487203
DHRS13	0.033954918
SMC1A	0.049043287
KRTAP17-1	0.183593693
SMYD5	0.032134369
TUSC2	-0.033648766
CRHR2	0.004803473
KIR3DL2	
CCDC104	-0.044717093
ATP2C1	0.029973035
CROT	-0.058802408
PABPC3	0.050385426
EGR1	0.107213605
THSD1	0.016833638
KHK	0.03241362
SLC12A2	0.029422715
CD58	0.009690585
STOX2	0.153326934
CCDC76	-0.000169104
CCDC48	-0.195087294
ZIC4	0.158780252
OR1G1	
PSMC6	0.000747713
PROKR1	0.028704753
ABCB1	0.082653174
TRAT1	0.105999848
LLGL1	-0.012039305
MTF1	-0.008119287
USP54	0.018077435
PAGE2B	
ITGB7	0.030525137
CCDC81	0.013186472
LOC149837	0.040854967
SCUBE1	0.22059415
ZSCAN10	-0.026744059
HUWE1	0.011671342
CDH17	
CD180	0.082932512
IL17A	-0.015946525
TMPO	0.011212287
KIAA1524	0.011893607
HDGFRP3	-0.181346733
OXCT1	-0.029047179
RRAS2	-0.11265013
LTBP2	-0.07390043
SV2B	0.056087867
CYP2A6	0.68954626
PKD1L2	0.063347095
PPM1M	-0.041814594
FLJ22662	-0.032474404
ZNF502	-0.223819013
GP6	-0.013360909
CRYBA2	0.303809413
LEF1	0.144141682
CTPS	0.048500929
EYA1	0.231166523
EPS8L1	-0.113005484
MAPK14	0.018518236
SERPINB2	0.257946951
GTF2F2	0.008675501
ZNHIT4	0.021274223
PLA1A	0.022909963
C20orf114	-0.317990859
HPR	0.198463437
C18orf2	0.082851881
SATB2	0.110696527
KCNJ9	0.026059115
MGC157906	-0.013374771
MOCS3	0.05486883
C17orf71	0.09273857
PPHLN1	0.011669733
HIST1H2BN	-0.049828154
RAPGEF1	-0.016290448
MAP3K8	0.069110146
DLG4	0.004297985
STC1	0.194042651
CDGAP	-0.041351463
DDX26B	0.067451554
LOC150223	0.038261426
CPSF3	0.051970762
TMEM14A	0.006888026
MYH3	0.070569013
GPKOW	-0.002060329
SULT1A1	0.036659901
SPON1	-0.244125351
YY1AP1	-0.004180984
RAB23	0.022084095
PLA2G4A	0.28795841
MAPRE3	0.048639097
ZNF516	-0.194520239
GGPS1	-0.009808501
EXOC3L2	0.035997486
C19orf42	-0.034165265
MAP2K2	-0.006372949
HIST1H2BB	-0.06911426
RNF19B	-0.019641995
C6orf128	0.049585932
TLR8	-0.012585141
PCDHA9	
CARS2	0.050883684
CLUL1	-0.105063013
RHAG	-0.014417724
UNK	0.019992687
EXOC8	-0.004200366
C9orf95	-0.059096892
C14orf143	-0.065256952
MAML3	0.021633832
LDHA	0.017872486
MRPL20	0.009446984
KLHDC6	0.314324669
ATP5S	-0.000933294
C8orf55	0.030952468
PHF19	0.092465395
KRTAP13-4	0.001096892
TTC5	-0.005013711
XKR5	-0.047808362
SILV	0.000457049
TEX28	-0.044131627
TCTN1	-0.088015996
CX40.1	0.004063528
PPP2R5C	0.000477834
C12orf30	0.015344494
CAPG	-0.047099634
MPZL1	-0.019405179
ARSB	-0.001819751
TDH	0.045125684
WASF4	-0.019103291
TSSK3	-0.001636055
7A5	-0.1838117
CRISPLD1	0.160158821
MAD1L1	0.019414678
SPIN4	0.057098901
AMPD1	0.120108927
DPYSL5	-0.041435101
INPP1	-0.002279101
ANKRD11	0.043649005
NPAS4	-0.004355611
GCET2	0.133456305
GUCY2D	0.008069982
CCDC98	-0.009191194
FGF4	0.015043601
CPM	0.105048461
SLC26A4	0.203248406
PLD5	0.075002285
FAM59A	-0.143111049
FBXO5	0.075052925
SIPA1L1	0.037624086
DPYS	0.080031841
ATG4D	-0.010855119
TGM3	0.169100548
MTCH1	0.012006399
HK1	-0.001619693
CDC26	0.003674132
GALNT12	0.157999029
LOC339229	0.03583181
MRPL35	0.003605119
ORC4L	0.013100091
TNKS	0.002417002
C2orf24	-0.000618214
ZNF553	-0.003983239
GGTLA1	-0.06584613
ZNF497	-0.048157221
CDY1B	0.040727494
SLC30A4	0.004768318
TUB	0.020037868
ARHGEF18	0.009814442
ARRB1	0.009075411
KCNK1	-0.612347806
EREG	0.406879227
SCAMP5	0.080151737
RUNDC3B	-0.033306216
ADAMTS20	-0.009429007
IL17RB	0.047861713
FLJ20323	0.004909506
MCAM	0.012793876
POLR3E	0.042711625
AQR	-0.007434817
IPMK	-0.005164534
CDCA7	0.268439868
CAMP	0.134105424
GRHL3	0.056622943
ADAMTSL2	0.009637766
CLMN	-0.061627962
SSTR3	0.011887569
MAGEA5	0.223302993
OVOL2	-0.050464351
JMJD1B	-0.021349634
RBL2	0.015277331
PYGO2	-0.017407678
PPP1R10	0.037841252
CSE1L	0.064474102
LCA5	-0.053195612
RDH16	0.26388894
ASRGL1	0.152446298
TOM1	0.005679464
PTX3	0.515461609
TTC15	-0.011782907
SCGB3A1	0.244864717
MRPL50	-0.008501828
RCAN3	-0.0465
SLC26A11	0.001998172
STYX	0.036212068
CINP	0.002489488
7-Mar	-0.034469378
PFKM	-0.061414686
SGMS1	-0.0250506
RIOK3	0.037941662
C1orf110	0.018552102
CES7	0.040173616
LOC440248	0.001359232
PPP1R12C	0.01033059
C10orf27	0.034690128
ATG9A	0.043694698
MRPS26	0.020777879
TMEM40	0.051755941
ELP3	0.01801042
ZNF787	-0.014961609
HIAT1	-0.025961609
C8orf34	0.322269479
MGC4655	0.011182633
PELI1	0.078790369
PPT1	0.037934247
SLC35C2	-0.012768735
C6orf125	0.01291819
MUC4	0.190874998
RFC4	0.143998157
GNB2	-0.014460707
NUP50	-0.001754031
SULT4A1	0.210691069
C7	0.205090079
CCDC130	0.004776678
ARRDC4	0.028377971
RQCD1	0.043382236
GLYCTK	0.024820384
AYTL2	0.062989055
MTUS1	-0.050318099
LEMD3	0.012488731
PLEKHF2	-0.038743601
HOXA7	0.158221631
GTF3C2	0.032355576
DYNLRB2	-0.389336075
CNOT10	-0.002040219
MR1	-0.035168172
FFAR1	-0.006637417
PRIC285	0.016569927
SLITRK6	-0.361091256
LIX1	0.050835144
UBE1L2	0.007567342
F8	-0.028049817
ACHE	0.018133945
TNFRSF12A	-0.086853431
EGR3	0.115566728
SERPIND1	-0.033168793
OASL	0.004850091
IFRD1	0.170396481
WDFY1	-0.011201075
ZNF267	-0.007792439
ACCN5	
ZBTB6	-0.021031384
PPP1R3A	
PRRT3	-0.088531993
FBXL19	-0.003366545
TXNIP	0.046074048
ACTN2	0.692073278
ATG9B	0.024217219
C9orf117	0.076988903
IL27	-0.194058501
RPL36AL	-0.016580141
KLK15	-0.005690282
CHAD	-0.053661792
RAP2B	0.011784461
HEBP2	0.014197898
ZNF342	0.0286883
CAMK2G	0.045288541
TLR3	-0.154534735
FGF14	0.227906016
HMGB2	-0.002105671
TRPM5	0.069261718
OR5M11	-0.019656307
KIF3B	-0.018978179
PRICKLE2	-0.194133455
MTMR9	-0.042316499
C3orf27	-0.002786563
GLRA3	0.662297453
NSDHL	0.041980505
TMEM32	0.006615631
POLR2D	0.043428859
MYADML	0.012867459
C9orf114	0.028199269
MRGPRX1	
TOPORS	-0.046626143
CLDN19	0.296997408
C1QL4	0.010857404
RNF165	-0.014702925
DHRS9	0.078487355
FXR1	0.024364426
ZMYM3	0.009797598
CASP3	0.027111221
FAM120C	0.002507084
SCLY	0.025123857
CA7	-0.038944241
ENTPD5	0.147784932
ZNF461	-0.003473949
PDIA5	0.000558501
C1orf19	-0.016130715
TMEM67	0.005226082
KCTD20	0.001560786
WDR47	-0.02295521
FLJ38723	0.371864717
KLRF1	0.143349998
TAS2R16	-0.013586837
CLDN12	0.023278945
PRKCE	-0.022689064
UBXD4	0.031027879
ITGAM	-0.013069472
GLT8D3	0.031089808
WDR31	-0.02050438
RGS2	0.157935101
OR51L1	0.028915905
MST1R	-0.142570841
KIAA1737	-0.049952011
OR4A5	
GLIS1	0.078910419
PTMA	0.026173419
PRDM11	0.027715874
LIPF	
DIRAS3	0.252941956
ASGR2	-0.001612497
C1QTNF4	0.048392139
PIK3R4	-0.011425049
ARMC3	0.290097505
NDUFV3	0.016351283
BTBD3	0.078545704
PPP1R2	0.012248486
UBE2NL	0.036602377
FOSL2	-0.01410491
FAM119A	0.058826923
TUBA4A	0.07112596
KRTAP12-1	-0.012950792
SFRS2	-0.013173675
RHPN1	0.047710806
EEF2	-0.027185245
ZDHHC11	-0.122336309
EPHA3	0.133974744
RBM12	-0.019982176
H2AFJ	0.096529256
EDIL3	-0.111433272
KIF26A	0.045235375
SERGEF	0.007075411
B3GALT4	-0.066221207
LOC90925	0.423929296
OSCAR	0.017432782
NPFF	0.0441266
DEDD	0.028726887
TMEM155	-0.001874324
PTPN1	0.137162249
SCYL2	0.001199293
SKAP1	-0.245908135
LEAP2	0.01412055
GADD45G	-0.021182978
IFITM3	-0.046284298
PILRB	-0.01576051
SLU7	-0.02750715
DSC3	0.417770263
DNMT3L	0.013103596
PAPD5	0.055575607
B3GNT3	0.292053627
LHCGR	
MSL-1	0.147611974
UBE2S	0.002840265
SAP130	0.012796618
MAGED4B	0.222191956
ATP6V1B2	-0.002202625
C14orf179	-0.032068327
CAPZA1	0.015086152
CDYL2	0.024162397
GLRX3	0.033050263
LOC136288	0.102896857
MOBKL1A	0.037698355
HTR2B	-0.037105728
CRYGD	-0.018369229
NUS1	0.036612137
PGRMC1	0.052122486
MYOM2	0.096004113
FLJ39653	-0.015396108
CHM	0.01244938
OR5M8	-0.016308958
ZNF619	-0.020159049
FAM105A	-0.023787934
CCNL1	0.025328839
C10orf57	-0.056137709
B3GALNT1	0.006799845
CSN1S2A	-0.021613346
TCP10L	-0.040086837
GDAP2	0.03357404
DMKN	-0.185759918
COX6B1	0.026172303
MSH5	0.042927331
LGMN	0.014996801
USP31	0.021603839
OR13C8	0.011502742
SDCBP	0.006281353
NUDT11	0.042648188
PYGL	-0.001498163
SNPH	0.231709327
B3GNT4	0.176676417
MIZF	0.023334552
NUBPL	0.009248532
NOD1	-0.019280934
CDH22	0.152113671
NUBP1	-0.004035665
DSCAM	0.063800731
DGKI	0.008304388
FAM136A	0.098975777
AKAP1	0.042541744
SLC16A6	0.149759598
RIN3	-0.026668799
PSG2	0.01226828
DIP2B	0.003110243
PSORS1C1	0.073036766
KIAA0495	-0.088944241
FLJ90709	-0.00662462
LPA	-0.002693095
PIGA	0.046993294
LY75	-0.066832731
UTS2	0.277693029
RREB1	-0.003537921
MGC3196	-0.030183272
FLJ31568	0.099869287
LPHN1	0.009788914
SP1	0.00783798
TOX4	-0.049114559
HSPA9	0.040304936
APOBEC1	
SLC35E4	0.008054388
LSM5	0.018549817
SURF1	-0.047143053
ZBTB1	-0.042983426
GTF2F1	-0.031049327
RPS15A	0.007039457
DUSP21	-0.021855007
GINS4	0.128273302
MYO15A	0.046662587
GIMAP7	-0.018136046
MGC13379	-0.008776508
ATP6V1E2	-0.039886903
UTP3	0.009674589
HNRPA3	0.000953285
MT4	
C14orf155	0.01420459
U1SNRNPBP	0.006298903
CKLF	0.049888192
PLEKHN1	0.096214803
MBNL1	0.012161179
NUP160	0.033165905
ACSM2A	-0.006572514
LOC129881	-0.031672759
KIAA1529	-0.062563528
FLJ22639	0.066599177
HAND1	0.02252925
GSX1	-0.01304936
FGA	0.025344404
SERPINB1	-0.023892139
ZNF642	-0.027232176
IGFBP1	0.08382241
SLC1A1	0.328913294
DHX57	0.048789861
ZNF766	-0.038226691
PTPN21	-0.0200657
GDPD3	0.392392757
PNPLA5	0.019138026
TBR1	0.01636408
FAM116A	-0.012713437
IQGAP1	-0.013955863
FOS	0.210463665
ZNF226	-0.062388254
FIGNL1	0.037526506
C14orf1	-0.000102612
ZMYND17	-0.040105119
PUS7	0.073954439
TUBB6	0.005112888
KCNQ2	0.026404479
6-Mar	0.026101464
CCDC33	0.046960695
PRODH	0.279003199
RBM11	-0.237190585
EPHA6	0.060936927
SLC43A1	0.019087751
LOC196541	0.064546596
NTN1	-0.03218442
ING4	-0.02947532
PCDHB10	-0.020016453
DPH2	0.051831991
SPACA4	0.042591104
FBXL21	
DIAPH1	0.011917422
ZNF71	0.023732174
CEP76	0.041459781
CORO1A	0.058059872
RRM2	-0.079965852
EDG4	-0.014080439
OS9	0.038891819
SLC4A1AP	0.027157678
COG5	0.023640768
COPS8	-0.008461609
NGLY1	-0.03411106
NCBP2	0.053665219
C17orf42	-0.012336702
GPSM3	0.007302232
SIL1	0.002151707
ASB6	0.013501371
SMAD5OS	0.056568845
UNC93A	0.032798347
A1BG	-0.095801894
C21orf62	0.036656762
FMO5	-0.084011399
ATRIP	-0.020850084
CEBPG	0.057038146
C7orf38	-0.04174741
TNFRSF1B	0.018443441
CLEC1A	0.056860382
IQSEC1	-0.004343335
PATZ1	-0.018126143
RBM22	0.001761426
BAG2	0.104900378
PAQR5	0.145001316
C9orf127	0.016805464
THNSL1	-0.031282907
SHROOM3	-0.108392687
JAM2	0.056351463
SNRPN	-0.007621269
ALX4	-0.022848263
FAM130A1	0.002832724
CORIN	0.104624314
CD300LB	0.016563071
PLEKHG6	0.009858318
LRRC40	0.010302102
PCLKC	0.01260192
PCDHB16	0.022245527
WNT2B	0.086964841
ASNS	0.115741634
MRPL49	0.033752547
FLJ46111	0.080411335
ISG20	0.05078542
SMU1	-0.002954762
CASZ1	0.001510969
POLR1D	0.018647506
GIN1	-0.028006856
ANKRD29	0.162324954
CDKN2AIP	-0.044277879
KRR1	-0.000825411
CXCL1	0.508284819
EPM2A	0.010268037
PC	0.03009598
DEFB127	
PDZRN4	0.20900596
FAH	-0.070514625
OR51E1	0.017304388
CDC2L6	0.114723949
DNTTIP1	0.062028793
PAX8	0.063282148
TMEM116	-0.036105576
C1orf150	-0.005292505
PRO2012	-0.003658135
MRPL40	0.027683113
BEX1	0.713146762
SLC2A4	0.209042457
PKMYT1	-0.036070384
FEZF2	0.012304755
SLC26A9	0.407707037
MAP2	0.231572358
LYL1	0.016425046
SLC25A19	0.038091391
NOS3	0.042300731
ZNF34	0.037001506
TMPRSS11F	-0.002717287
FAM43A	0.017390311
FCRL4	0.16045583
KLF14	0.025607861
FLRT2	0.045730044
WRN	0.004000457
SDF2	-0.011672497
KRT8P12	0.04428245
C6orf195	
C9orf125	0.062668256
DZIP3	-0.012909735
RIT1	0.024005651
SCML1	-0.154236141
RHBDF2	0.071978062
OR2G3	0.017599634
REXO1L1	0.037056673
MAP3K7IP3	0.022427689
C3orf57	0.273756856
FBXW11	-0.011740121
ETAA1	-0.006960238
C14orf131	-0.019616088
AKT1S1	0.013510512
SLC12A5	0.080871051
C9orf164	-0.054009141
NRIP3	0.207341706
NOS1AP	0.004610907
TMEM121	-0.071108775
SAP30BP	0.067346618
DGCR6	0.016765082
WDR76	0.003200335
FAM82B	0.054009896
LOC606495	-0.030223949
MAP9	-0.166224718
BCDIN3D	-0.014466179
CXorf36	-0.011699342
DSCR3	0.010055576
ZFAND3	0.008435786
C7orf43	0.023659662
SPSB3	-0.006211883
C19orf19	0.028781079
FAM133A	0.123326766
C12orf25	0.013222578
SLC39A3	0.026735603
DISP2	0.098530165
PI4KAP2	0.005857404
MKRN3	0.348350453
ADAMTS13	0.032982633
CBLN3	0.012583704
TTYH1	0.506255457
C3orf18	-0.161900366
FLJ13236	-0.078008684
ZMYND12	-0.143219835
C18orf25	0.039038848
GLB1L3	-0.039169104
ATP13A5	
RANBP10	0.039840037
CD96	0.00972596
DENND1C	0.083808501
RBMS3	0.023721795
SLC41A3	0.025845203
DGCR6L	0.007228976
TMEM128	-0.079227293
CSNK1G3	-0.000210671
MOBKL2C	-0.022534963
TSPAN6	-0.099011197
MATN2	0.200155534
MSL2L1	0.007879976
FGFBP2	0.319374574
FGL1	0.208295854
MPP3	0.03508592
ARHGEF6	-0.0003187
TGFBR2	0.09151074
ACMSD	0.69777651
IL33	0.024148537
C9orf5	-0.016894296
DEAF1	-0.007120475
AMN	0.030939671
DEFA6	-0.016714186
RNF212	0.210514773
METT5D1	-0.035872949
CIB1	-0.031533272
TSSK1B	-0.007584548
KIAA1727	-0.04814549
ZNF680	-0.01632442
LOC399900	-0.02483638
LOC152217	0.064130559
CIT	-0.063271331
TLE6	0.012843236
ZNF607	0.097221664
HERC4	0.021661896
DRAP1	0.000372943
PEMT	0.035828154
C10orf111	
ZNF575	-0.026513483
KCTD7	-0.014032755
MYO1F	0.029695221
LOC285382	0.175421998
RAB11A	-0.029962523
PLCD3	0.027850854
C15orf28	-0.034506854
PTBP2	0.05813894
CTB-1048E9.5	0.018007541
C19orf60	0.065429622
C7orf25	0.004492695
SETD7	-0.011217027
HOXB9	0.236268739
VANGL1	-0.007976777
CHAF1B	0.061441499
NDUFA3	-0.003112888
KIAA1328	-0.005254426
SHARPIN	0.010008227
TTC23	0.01370149
UGP2	0.073358616
ANKIB1	-0.010518261
CIRBP	-0.12248343
SEC14L4	0.477253293
OVCH1	0.02585662
VPS52	0.001322517
FAT	-0.004350614
M6PRBP1	-0.041506856
GPRIN3	0.046053016
PPM1F	0.126050444
TSR1	0.02838574
CCDC85A	0.119340494
PCSK5	-0.054582724
ZFHX3	0.019576782
HEMK1	-0.018889234
PGBD2	0.005815356
RSRC2	0.002797389
AURKC	0.103728411
SCRIB	0.065836609
ORM2	0.37653687
FAM115A	-0.006173857
FZD6	-0.121931367
UNC119	0.026500612
GPX3	0.233528702
NOV	0.170578186
CABC1	-0.001116316
CDC42SE2	-0.030225316
EIF2S2	0.054090676
RNF130	-0.003082495
CKAP5	0.024554229
RP11-413M3.2	0.0144984
C10orf18	0.077130347
TMEM93	0.011784278
DYX1C1	-0.119704296
KCNMB2	0.105417366
ANK3	-0.062103132
KRT5	0.196007861
CDH12	0.112134932
QRSL1	0.067839057
JUB	-0.155529707
SHC4	0.560933446
CCL15	0.068744057
CCDC22	0.004702468
SNX24	0.017758227
RARS	-0.01615128
MORC2	0.035151084
FAM48A	0.03473766
MT1H	0.043076782
PPP1R14C	0.558771479
FOXD1	0.374132799
C1orf213	0.099337751
AMT	0.135115356
DSN1	0.053111517
PTPLAD2	0.013337143
DIS3L	-0.001231261
RASL11A	0.101309872
GPRC5B	0.09616685
FRMD7	
STRN4	0.012464351
KITLG	-0.029766697
HDGF	-0.013037934
OR1S1	-0.007918647
SETX	0.008950378
DDR2	-0.0213497
KCTD12	-0.001727605
LYZL2	0.331342016
WDR52	-0.032566728
TMEM2	-0.031019424
ZNF579	-0.035590501
LOC200810	0.032145338
TNFSF9	0.011423903
PPFIA4	0.159620658
CNIH3	0.018267589
MAP4K4	-0.018481587
ROD1	0.007179049
ALS2CR12	0.130301484
DOCK3	0.234776101
PAQR9	0.013163165
ASB17	0.021885356
STX16	0.086233318
FEZ2	-0.021353867
DLAT	0.051991338
KIF21B	0.041797925
CDC5L	0.034227148
TMEM119	0.054463064
CRIP3	0.106466333
TPSD1	0.040332057
TEPP	0.036193327
GNGT2	-0.003005941
C21orf121	0.210554539
WNK1	0.032708985
FLJ10490	0.000733821
OR51B5	0.011179159
LOC203547	0.056501371
HAS1	0.193354662
PPA1	0.004683729
ST7	0.034059872
C11orf46	-0.024593622
POPDC3	0.30148379
ACOX2	-0.049529857
ATCAY	0.02127338
TM4SF19	0.252157373
MFSD9	0.059227718
PDHB	-0.032757313
ERN1	0.063524528
LCE3C	-0.035058501
GPR111	
NOTCH3	-0.016932965
ADAMTS5	0.049782907
B3GALT1	0.009198358
UGCGL1	0.046426559
FAM58A	0.060706894
FBXO32	0.037203839
CLPP	-0.00061106
NXPH1	1.019875537
MTMR3	-0.014406033
ATP1B3	0.070688985
TMEM16A	-0.083265768
HIST1H3F	0.010178256
TRIM25	0.015157289
SDCBP2	0.10990128
CRKL	0.01267547
HOXB2	-0.109911951
ANP32B	0.00986204
GATM	-0.156028336
AP4E1	-0.009188987
EDG5	-0.002317413
CDKN3	-0.055858596
CDH4	0.156686929
PGD	-0.015874481
RND1	-0.10536106
GAD1	0.433119601
MPG	-0.02547532
LOC440350	0.035021024
ZNF133	0.026377971
SERPINB12	
AMELY	-0.003362483
DHX36	0.005921846
TNFAIP8L2	-0.04752466
PHTF2	-0.011831488
CCDC112	-0.006529874
IQCC	-0.016274528
HEYL	-0.039200793
FTSJ2	0.003974823
APPL1	-0.031901737
RAB43	0.002593793
OR10G2	-0.016320841
WAC	0.016626442
ADCY9	-0.002734689
RUNDC2B	-0.018450786
PYCRL	0.035967276
AGPAT7	0.029937243
SLC22A9	-0.022600671
CDKAL1	0.051648995
PDYN	-0.030952865
C20orf74	0.067510055
MTMR11	-0.052521938
VAV3	-0.282734525
DAPL1	0.261310329
STXBP3	-0.018697441
EIF3G	-0.00711426
ARHGAP22	0.110522395
NPFFR1	0.006459781
NPC1	0.039621556
ALDH9A1	0.023013706
ZNF600	0.015727834
ZNF678	-0.034579234
RASSF1	-0.000205817
ADD2	0.141185623
PITPNB	0.000817969
PKD2L2	0.005401197
LRP11	0.060075411
CDKL1	0.003478519
SMEK2	0.0409383
PRODH2	0.010018037
C11orf54	0.022831739
SFRS11	0.009749194
IL7	-0.012490971
ALS2CR16	-0.025607861
BTG3	0.014426282
PAK2	0.049340254
RP11-679B17.1	-0.070777879
GATA4	0.195805603
ATP2B1	-0.039164991
LOC130940	-0.107542048
C1orf172	-0.021236457
ATF7IP2	-0.173324954
SLC25A43	-0.012220724
CENTG3	-0.017797325
IGF2BP1	0.072289183
FCHSD1	0.017120658
CAMK2N2	-0.029586867
ELAVL3	0.059863278
NBPF15	0.005523455
UBE2J2	-0.014042263
GNL2	0.084784735
PRR3	0.002688828
NLF2	0.023791133
OR4F6	-0.011222121
KLHL24	0.012854976
CCDC88A	0.103104753
SGPP1	-0.065811388
C10orf11	0.009064888
SLC35B4	0.027218757
UGT3A2	0.192245887
ARNT2	-0.172540665
CBR1	-0.176667962
ITPR3	0.022211775
TRAPPC6B	0.029877477
AMZ1	0.140088665
ARP11	0.04289808
WDSUB1	-0.025092779
APBA1	0.121329247
RAB2A	0.041996344
C6orf162	-0.005107176
HPSE2	0.077708256
PLCE1	0.251191956
INSL3	0.092706581
DLG1	0.007934004
PTPLA	0.155134369
PIGX	-0.031480347
TFIP11	0.020375682
FIBIN	-0.21720841
POLR2G	0.011993601
GRAP2	0.075951519
CNBP	0.020865949
WASF1	-0.070186929
INPP5E	0.047364857
HSPB1	-0.03898094
TMEM167	0.013165996
CUBN	0.028580285
IGF1	-0.037964753
ITPK1	0.038572963
G3BP1	0.013472578
NT5DC1	0.010886883
CYP39A1	0.275651737
TMEM139	-0.209076753
POLK	-0.012276289
GLULD1	0.173677943
RBM15	0.023434196
AMZ2	0.087117459
GDF15	0.199660867
MESDC2	-0.007848263
INCA	0.049889455
ACY1L2	0.281275137
GZMM	0.109745293
PAIP1	0.012810786
STK32C	0.057027108
SH3BP4	-0.072997229
1-Dec	0.010045704
PADI1	-0.010513711
UBB	-0.002905302
PON3	0.16104236
PROP1	0.044169104
ANKRD13B	0.10379159
ADCK1	0.020693479
TCF25	0.028061865
SLC38A5	0.097752285
CXorf26	0.040365689
C19orf39	0.028033364
PPP1R13B	0.03149421
ARL2	0.014389397
TCL6	0.010867351
TOP3A	0.014420475
SLC16A14	-0.082001828
FXYD6	0.036994541
HIST1H4E	-0.054220293
BBC3	-0.018883594
UNC5A	0.049205426
FAM86C	0.001973126
PI4KB	-0.006452011
B3GAT1	0.360308653
SUSD2	0.049727293
OAZ2	0.006742956
NOC4L	0.026408135
C10orf12	0.055256704
FADS1	0.049540234
LOC144097	0.042222121
DKK2	0.003355846
KIAA1949	0.006842779
RHOT1	0.025084075
OXT	0.018930793
GPR153	-0.011115631
ARL4A	0.068392746
